254,2.532257
255,2.467518
256,2.692415
257,2.753016
258,2.526471
259,2.543048
260,2.742262
261,2.479429
262,2.685403
263,2.563647
264,2.524420
265,2.704314
266,3.064910
267,2.751737
268,2.851935
269,2.515014
270,2.735769
271,2.647444
272,2.525140
273,2.529495
274,2.697835
275,2.934565
276,2.658401
277,2.592313
278,2.356278
279,3.137492
280,2.769080
281,2.632410
282,2.581415
283,2.717804
284,2.524996
285,3.193400
286,2.737319
287,2.876487
288,2.451040
289,2.226321
290,2.962998
291,2.607869
292,2.502742
293,2.738229
294,2.710176
295,2.706791
296,2.547646
297,2.632485
298,2.820469
299,2.598609
300,2.795522
301,2.788750
302,2.962434
303,2.897594
304,2.619730
305,2.734571
306,2.491964
307,2.803125
308,2.709474
309,3.083980
310,2.647402
311,2.563539
312,2.724648
313,2.537036
314,2.781808
315,2.766123
316,2.586429
317,2.702853
318,2.705820
319,2.705073
320,2.897969
321,2.442699
322,2.749213
323,2.676327
324,2.697605
325,2.505690
326,2.337669
327,2.428345
328,2.754753
329,2.672067
330,2.959519
331,2.584819
332,2.835737
333,2.769198
334,2.750643
335,2.680741
336,2.688297
337,2.491147
338,2.569606
339,2.572159
340,2.714760
341,3.117858
342,2.735952
343,2.450754
344,2.696966
345,2.732963
346,2.762347
347,2.639033
348,2.502685
349,2.488572
350,2.227310
351,2.542460
352,2.489834
353,2.655430
354,3.051684
355,2.538169
356,2.753260
357,2.499905
358,2.575361
359,2.580230
360,2.498540
361,2.567572
362,2.539427
363,2.659599
364,2.518209
365,2.641891
366,2.663369
367,2.763101
368,2.578701
369,2.328156
370,2.752734
371,2.753779
372,2.715534
373,2.742165
374,2.849086
375,2.890631
376,2.627633
377,2.680671
378,2.696797
379,2.636179
380,2.429355
381,2.538343
382,2.398431
383,2.760973
384,2.758826
385,2.554002
386,2.567163
387,2.466841
388,2.995434
389,2.680095
390,2.679516
391,2.339730
392,2.784096
393,2.928469
394,2.431720
395,2.670358
396,2.697770
397,2.262602
398,2.389339
399,2.821045
400,2.732348
401,2.226102
402,2.488693
403,2.619299
404,2.731276
405,2.668217
406,2.578122
407,2.661382
408,2.632631
409,2.571526
410,2.583382
411,2.557465
412,2.678758
413,2.917815
414,2.889558
415,2.319120
416,2.531243
417,2.514317
418,2.735204
419,2.734735
420,2.730712
421,2.884388
422,2.692773
423,2.607843
424,2.795060
425,2.702389
426,2.651155
427,2.879076
428,2.532446
429,2.403855
430,2.620714
431,2.225360
432,2.564549
433,2.787319
434,2.675622
435,2.697405
436,2.747270
437,2.740644
438,2.592236
439,2.708391
440,2.497570
441,2.546924
442,3.317486
443,2.574139
444,2.307464
445,2.750932
446,2.512024
447,2.755206
448,2.899834
449,2.725596
450,2.599687
451,2.787489
452,2.629499
453,2.745349
454,2.399371
455,2.809946
456,2.347016
457,2.652065
458,2.812815
459,2.749587
460,2.238371
461,2.763665
462,2.763411
463,2.506149
464,2.737313
465,2.702158
466,2.924881
467,2.499184
468,2.745606
469,2.839969
470,2.782889
471,2.495392
472,2.469670
473,2.543246
474,2.715860
475,2.591966
476,2.673449
477,2.670562
478,2.800607
479,2.710353
480,2.807430
481,2.915506
482,2.738044
483,2.678908
484,2.652158
485,2.516575
486,2.782119
487,2.532843
488,2.909503
489,2.772994
490,2.622793
491,2.592718
492,2.928938
493,2.729167
494,2.929643
495,2.492959
496,2.749971
497,2.543930
498,2.988829
499,2.980441
500,2.543203
501,2.618042
502,2.749628
503,2.567037
504,2.411096
505,2.757521
506,2.395459
507,2.776102
508,2.682847
509,2.520649
510,3.177148
511,2.695043
512,2.375173
513,2.615472
514,2.677210
515,2.452260
516,2.388461
517,2.523992
518,2.634334
519,3.222459
520,2.477267
521,2.546937
522,2.645177
523,2.713610
524,2.469736
525,2.862546
526,2.722000
527,2.686502
528,2.479817
529,2.766149
530,2.528239
531,2.628596
532,2.653324
533,2.759194
534,2.743015
535,2.420105
536,2.710207
537,2.939987
538,2.386627
539,2.724827
540,2.675349
541,2.755161
542,2.700714
543,2.665768
544,2.606549
545,2.509192
546,2.707898
547,2.868109
548,2.590567
549,2.746495
550,2.718629
551,2.625518
552,2.755318
553,2.862733
554,2.472854
555,2.501982
556,2.850194
557,2.791655
558,2.695321
559,2.469316
560,2.712571
561,2.746922
562,2.471662
563,2.536834
564,2.896186
565,2.697535
566,2.668087
567,2.943446
568,2.781340
569,2.883458
570,2.464653
571,2.575049
572,2.962763
573,2.645936
574,2.803150
575,2.381881
576,2.666559
577,2.516585
578,2.738133
579,2.496176
580,2.750781
581,2.284856
582,2.654363
583,2.652294
584,2.336748
585,3.109319
586,2.754094
587,2.689955
588,2.429896
589,2.991911
590,2.585192
591,2.699102
592,2.362798
593,2.733665
594,2.495094
595,2.489353
596,2.725259
597,2.803440
598,2.675207
599,2.308930
600,2.714165
601,2.506447
602,2.849957
603,2.484350
604,2.739658
605,2.864536
606,3.001206
607,3.172481
608,2.994761
609,2.713362
610,2.746732
611,2.566327
612,2.261684
613,2.623541
614,2.837254
615,2.918325
616,2.631239
617,2.773993
618,2.341313
619,2.580210
620,2.843528
621,2.575707
622,2.470026
623,2.291238
624,2.674953
625,2.729277
626,2.940533
627,2.467949
628,2.657986
629,2.519032
630,2.685481
631,2.509809
632,2.771423
633,2.863812
634,2.876420
635,2.434004
636,2.471020
637,2.406910
638,2.439341
639,2.523211
640,2.479686
641,2.722896
642,2.465572
643,2.647353
644,2.509258
645,2.745517
646,2.445616
647,2.792501
648,2.728380
649,2.614765
650,2.509521
651,2.368031
652,2.662838
653,2.918698
654,2.696387
655,2.605060
656,2.916027
657,2.389360
658,2.441094
659,2.524350
660,2.670632
661,2.664646
662,2.801678
663,2.210495
664,2.649787
665,2.739503
666,2.719837
667,2.508628
668,2.435790
669,2.581496
670,2.662624
671,2.762724
672,2.504334
673,2.761042
674,2.720674
675,2.471900
676,2.701696
677,2.792851
678,2.554749
679,2.718516
680,2.696959
681,2.630233
682,2.654913
683,2.805613
684,2.706376
685,2.586220
686,2.437436
687,2.839532
688,2.654509
689,2.502111
690,2.994440
691,2.609591
692,2.620817
693,2.415513
694,2.218489
695,2.721083
696,2.710942
697,2.741788
698,2.498282
699,2.694330
700,2.766115
701,2.638854
702,2.697173
703,2.415910
704,2.883999
705,2.443766
706,2.705757
707,2.746829
708,2.603814
709,2.741724
710,2.443632
711,2.557915
712,2.787593
713,2.398452
714,2.402730
715,2.751279
716,2.312800
717,2.907244
718,2.579815
719,2.728141
720,2.571140
721,2.518596
722,2.441608
723,2.752776
724,2.709140
725,2.697288
726,2.620838
727,2.690759
728,2.462575
729,3.289995
730,2.583517
731,2.753685
732,2.651940
733,2.518708
734,2.628167
735,2.301379
736,2.523601
737,2.698466
738,2.484405
739,2.368593
740,2.945639
741,2.788545
742,2.662581
743,2.603072
744,2.405756
745,2.510120
746,2.605912
747,2.469934
748,2.350452
749,2.340603
750,2.423059
751,2.538456
752,2.735649
753,2.636927
754,2.576487
755,2.438846
756,2.655072
757,2.869183
758,2.632844
759,2.624119
760,2.418054
761,2.669787
762,2.919315
763,2.686006
764,2.397068
765,2.747485
766,2.427604
767,2.264631
768,2.768016
769,2.675758
770,2.470014
771,2.557213
772,2.407327
773,2.706802
774,2.462951
775,3.087118
776,2.700966
777,2.459698
778,2.422567
779,2.689850
780,2.317631
781,2.475614
782,2.713137
783,2.500387
784,2.638420
785,2.541495
786,2.402150
787,2.861332
788,2.534934
789,2.789089
790,2.736159
791,2.596014
792,2.801899
793,2.426921
794,2.508920
795,2.479900
796,2.770880
797,2.703190
798,2.403044
799,2.569985
800,2.736872
801,2.425253
802,2.740458
803,3.041857
804,2.978861
805,2.446584
806,2.627656
807,2.413119
808,2.566585
809,2.477895
810,2.370028
811,2.634107
812,3.137891
813,2.539971
814,2.311754
815,2.680700
816,2.435190
817,2.588731
818,2.683551
819,2.700484
820,2.498774
821,2.722081
822,2.616754
823,2.584836
824,2.387616
825,2.454690
826,2.384296
827,2.644141
828,2.675779
829,2.746359
830,2.575950
831,2.613217
832,2.350994
833,2.601775
834,2.689680
835,2.770241
836,2.456169
837,2.486208
838,2.774801
839,2.371215
840,2.407460
841,2.756765
842,2.825092
843,2.869294
844,2.809631
845,2.725051
846,2.423545
847,2.720840
848,2.649100
849,2.684429
850,2.497230
851,2.405624
852,2.501621
853,2.306380
854,2.625103
855,2.779817
856,2.645004
857,2.593270
858,2.594755
859,2.781724
860,2.321122
861,2.786615
862,2.682156
863,2.404680
864,2.672660
865,2.731996
866,3.060760
867,2.747108
868,2.699978
869,2.410149
870,2.976444
871,2.862281
872,2.529772
873,2.890612
874,2.536649
875,2.329783
876,2.693132
877,2.713819
878,2.589310
879,2.414917
880,2.370921
881,2.366627
882,2.721872
883,2.578326
884,2.751907
885,2.395902
886,2.715616
887,2.934211
888,2.481906
889,2.633426
890,2.771452
891,2.760574
892,2.626762
893,2.611337
894,2.497030
895,2.590248
896,2.859447
897,2.652586
898,2.885859
899,2.603613
900,2.431609
901,3.048451
902,2.502842
903,2.817254
904,2.622181
905,2.686336
906,2.558198
907,2.549491
908,2.611626
909,2.519777
910,2.129462
911,2.452015
912,2.458609
913,2.580106
914,2.401426
915,2.506491
916,2.552507
917,2.728735
918,2.599995
919,2.758314
920,2.487891
921,2.556144
922,2.859471
923,2.661072
924,2.720397
925,2.625410
926,2.708724
927,2.601750
928,2.302569
929,2.496733
930,2.639439
931,2.460829
932,2.460950
933,2.520862
934,2.731052
935,2.837628
936,2.635313
937,2.623972
938,2.564538
939,2.377322
940,2.558926
941,2.351539
942,2.369190
943,2.740623
944,2.798459
945,2.871237
946,2.411289
947,2.583984
948,2.463757
949,2.505865
950,2.505336
951,2.882802
952,2.515692
953,2.790257
954,2.519687
955,2.542214
956,2.668571
957,2.418881
958,2.339845
959,2.523431
960,2.629668
961,2.488029
962,2.127582
963,2.617305
964,2.730349
965,2.931396
966,2.567626
967,2.712729
968,2.482159
969,2.293217
970,2.463563
971,2.697389
972,2.455920
973,2.831444
974,2.729560
975,2.311150
976,2.509167
977,2.504465
978,2.384412
979,2.259406
980,2.514607
981,2.982980
982,2.488390
983,2.375392
984,2.570971
985,2.728173
986,2.737699
987,2.631996
988,2.933294
989,2.452996
990,2.345929
991,2.637170
992,2.821338
993,2.567742
994,2.326898
995,2.966391
996,2.740987
997,2.959635
998,2.729215
999,2.812333
1000,2.735906
1001,2.506868
1002,2.481078
1003,2.431834
1004,2.410064
1005,2.354616
1006,2.627800
1007,2.518233
1008,2.649240
1009,2.679291
1010,2.515017
1011,2.433544
1012,2.687882
1013,2.649288
1014,2.492104
1015,2.440836
1016,2.828616
1017,2.608974
1018,2.778258
1019,2.357036
1020,2.928550
1021,2.611604
1022,2.885476
1023,2.613173
1024,2.393721
1025,2.566893
1026,2.643750
1027,2.794895
1028,2.599463
1029,2.821065
1030,2.638036
1031,2.713913
1032,2.469317
1033,2.740650
1034,2.790603
1035,2.653373
1036,2.538635
1037,2.760754
1038,2.534634
1039,2.576274
1040,2.722057
1041,2.899346
1042,2.390442
1043,2.713949
1044,2.160798
1045,2.408559
1046,2.383663
1047,2.625600
1048,2.674435
1049,2.465352
1050,2.579915
1051,2.635387
1052,2.291488
1053,2.612991
1054,2.679179
1055,2.591754
1056,2.495508
1057,2.423323
1058,2.300633
1059,2.573486
1060,2.293115
1061,2.613313
1062,2.333122
1063,2.363916
1064,2.675777
1065,2.684387
1066,2.661738
1067,2.509126
1068,2.392107
1069,2.612270
1070,2.444502
1071,2.652830
1072,2.533988
1073,2.678473
1074,2.499711
1075,2.511008
1076,2.338153
1077,2.571150
1078,2.513156
1079,2.660455
1080,2.696736
1081,2.482460
1082,2.689090
1083,2.711923
1084,2.565452
1085,2.643523
1086,2.798159
1087,2.522678
1088,2.363714
1089,2.604237
1090,2.429612
1091,2.391361
1092,2.323332
1093,2.760398
1094,2.433472
1095,2.900550
1096,2.782229
1097,2.336525
1098,2.262015
1099,2.337581
1100,2.555431
1101,2.801030
1102,2.646456
1103,2.680246
1104,2.678581
1105,2.260940
1106,2.510357
1107,2.615370
1108,2.570263
1109,2.429528
1110,2.746887
1111,2.475010
1112,2.665504
1113,2.469544
1114,2.521812
1115,2.492773
1116,2.482893
1117,2.713867
1118,2.606261
1119,2.720939
1120,2.534614
1121,2.338027
1122,2.624572
1123,2.685123
1124,2.469137
1125,2.446039
1126,2.500171
1127,2.618536
1128,2.724172
1129,2.586501
1130,3.010809
1131,2.590631
1132,2.280519
1133,2.392996
1134,2.430516
1135,2.523600
1136,2.556245
1137,2.525692
1138,2.704444
1139,2.567128
1140,2.550377
1141,2.580460
1142,2.728846
1143,2.432498
1144,2.733811
1145,2.395595
1146,2.529145
1147,2.590798
1148,2.505450
1149,2.446177
1150,2.660843
1151,2.646927
1152,2.921134
1153,2.786045
1154,2.361169
1155,2.851107
1156,2.318920
1157,2.156513
1158,2.748253
1159,2.547556
1160,2.490200
1161,2.668700
1162,2.441470
1163,2.450802
1164,2.602562
1165,2.695482
1166,2.514068
1167,2.685351
1168,2.357304
1169,2.708646
1170,2.415790
1171,2.416070
1172,2.435803
1173,2.713903
1174,2.420121
1175,2.450654
1176,2.556831
1177,2.504150
1178,2.398392
1179,2.530089
1180,2.507475
1181,2.511876
1182,2.908638
1183,2.708781
1184,2.400880
1185,2.856487
1186,2.537103
1187,2.675598
1188,2.643651
1189,2.580626
1190,2.645200
1191,2.393182
1192,2.571657
1193,2.359512
1194,2.569307
1195,2.253932
1196,2.655210
1197,2.508235
1198,2.232061
1199,2.363320
1200,2.354476
1201,2.382196
1202,2.670268
1203,2.681362
1204,2.458721
1205,3.064414
1206,2.735706
1207,2.650795
1208,2.635324
1209,2.455779
1210,2.391198
1211,2.555907
1212,2.527315
1213,2.566683
1214,2.527334
1215,2.294888
1216,2.337963
1217,2.960381
1218,2.710891
1219,2.627977
1220,2.547076
1221,2.344791
1222,2.594093
1223,2.519163
1224,2.683760
1225,2.702920
1226,2.691886
1227,2.623203
1228,2.429176
1229,2.710788
1230,2.574063
1231,2.412990
1232,2.585945
1233,2.606768
1234,2.645458
1235,2.378663
1236,2.486423
1237,2.940264
1238,2.608433
1239,2.269003
1240,2.644207
1241,2.479850
1242,2.433387
1243,2.471922
1244,2.608309
1245,2.718023
1246,2.542057
1247,2.654280
1248,2.699717
1249,2.512835
1250,2.868307
1251,2.311411
1252,2.798192
1253,2.699301
1254,2.252623
1255,2.439166
1256,2.254816
1257,2.677696
1258,2.652450
1259,2.493078
1260,2.321665
1261,2.716985
1262,2.518862
1263,2.471271
1264,2.517800
1265,2.538174
1266,2.262703
1267,2.617129
1268,2.607038
1269,2.695807
1270,2.372206
1271,2.308426
1272,2.558902
1273,2.204891
1274,2.718165
1275,2.638331
1276,2.672725
1277,2.541009
1278,2.570068
1279,2.283113
1280,2.425063
1281,2.433837
1282,2.460409
1283,2.810064
1284,2.571470
1285,2.552975
1286,2.686841
1287,2.534283
1288,2.662698
1289,2.324489
1290,2.655354
1291,2.696167
1292,2.397463
1293,2.558495
1294,2.407552
1295,2.639356
1296,2.569976
1297,2.314271
1298,2.447949
1299,2.353392
1300,2.544182
1301,2.586390
1302,2.283573
1303,2.615117
1304,2.500269
1305,2.440603
1306,2.226551
1307,2.592255
1308,2.708006
1309,2.316629
1310,2.608100
1311,2.892854
1312,2.344746
1313,2.513035
1314,2.626534
1315,2.511204
1316,2.494722
1317,2.630937
1318,2.659648
1319,2.806870
1320,2.444335
1321,2.168914
1322,2.444732
1323,2.497380
1324,2.474804
1325,2.345003
1326,2.353708
1327,2.504920
1328,2.663293
1329,2.372076
1330,2.357542
1331,2.432064
1332,2.303645
1333,2.151475
1334,2.465758
1335,2.655853
1336,2.290648
1337,2.233159
1338,2.177935
1339,2.518501
1340,2.553208
1341,2.471479
1342,2.369615
1343,2.610859
1344,2.262164
1345,2.205172
1346,2.664716
1347,2.544486
1348,2.531875
1349,2.716317
1350,2.265536
1351,2.451704
1352,2.337405
1353,2.561295
1354,2.513761
1355,2.461599
1356,2.805516
1357,2.378166
1358,2.650520
1359,2.545899
1360,2.361154
1361,2.437178
1362,2.349181
1363,2.317327
1364,2.332225
1365,2.404515
1366,2.395430
1367,2.449687
1368,2.236393
1369,2.218526
1370,2.634863
1371,2.488327
1372,2.420622
1373,2.431802
1374,2.533440
1375,2.272972
1376,2.319859
1377,2.761427
1378,2.347151
1379,2.261256
1380,2.441320
1381,2.580278
1382,2.483580
1383,2.587920
1384,2.310201
1385,2.322278
1386,2.206854
1387,2.557117
1388,2.600621
1389,2.462024
1390,2.277810
1391,2.401562
1392,2.333892
1393,2.310333
1394,2.397867
1395,2.738391
1396,2.404488
1397,2.400568
1398,2.455956
1399,2.304832
1400,2.281340
1401,2.550398
1402,2.388804
1403,2.359398
1404,2.512109
1405,2.621855
1406,2.384489
1407,2.466124
1408,1.985280
1409,2.416655
1410,2.337102
1411,2.381388
1412,2.399145
1413,2.536565
1414,2.630809
1415,2.693609
1416,2.227917
1417,2.504237
1418,2.373411
1419,2.692347
1420,2.282403
1421,2.835784
1422,2.554025
1423,2.824954
1424,2.861284
1425,2.744930
1426,2.434795
1427,2.526354
1428,2.452993
1429,2.675438
1430,2.492088
1431,2.723578
1432,2.391943
1433,2.610151
1434,2.446064
1435,2.529389
1436,2.174636
1437,2.621387
1438,2.310664
1439,2.525351
1440,2.464703
1441,2.419298
1442,2.570925
1443,2.514855
1444,2.299535
1445,2.481570
1446,2.573589
1447,2.301465
1448,2.251035
1449,2.618243
1450,2.176275
1451,2.533712
1452,2.445930
1453,2.559927
1454,2.412271
1455,2.867901
1456,2.587323
1457,2.191650
1458,2.921795
1459,2.292323
1460,2.719748
1461,2.348333
1462,2.177831
1463,2.343058
1464,1.973299
1465,2.298680
1466,2.283659
1467,2.209934
1468,2.309110
1469,2.769756
1470,2.624696
1471,2.482634
1472,2.267105
1473,2.331254
1474,2.282561
1475,2.578087
1476,2.334263
1477,2.644883
1478,2.327792
1479,1.975612
1480,2.594410
1481,2.341475
1482,2.468077
1483,2.429974
1484,2.589525
1485,2.396914
1486,2.308355
1487,2.295479
1488,2.465709
1489,2.499637
1490,2.285718
1491,2.484708
1492,2.954485
1493,2.499119
1494,2.959376
1495,2.374831
1496,2.577373
1497,2.301255
1498,2.679168
1499,2.661424
1500,2.281611
1501,2.452283
1502,2.734413
1503,2.440005
1504,2.353502
1505,2.510655
1506,2.429749
1507,2.704774
1508,2.218608
1509,2.476857
1510,2.487016
1511,2.483114
1512,2.371923
1513,2.258001
1514,2.701931
1515,2.447904
1516,2.580050
1517,2.358917
1518,2.449979
1519,2.367964
1520,2.495224
1521,2.333087
1522,2.517671
1523,2.329499
1524,2.197510
1525,2.234885
1526,2.513391
1527,2.270208
1528,2.287914
1529,2.341446
1530,2.387310
1531,2.427722
1532,2.353078
1533,2.391041
1534,2.304615
1535,2.653872
1536,2.259478
1537,2.266932
1538,2.681975
1539,2.341483
1540,2.263340
1541,2.203375
1542,2.272706
1543,2.418176
1544,2.502791
1545,2.200786
1546,2.646125
1547,2.422261
1548,2.374886
1549,2.345810
1550,2.194575
1551,2.516768
1552,2.532248
1553,2.429702
1554,2.284822
1555,2.043390
1556,2.280336
1557,2.155905
1558,2.429098
1559,2.248743
1560,2.100651
1561,2.588175
1562,2.211884
1563,2.333951
1564,2.670434
1565,2.213466
1566,2.166377
1567,2.449566
1568,2.347421
1569,2.466183
1570,2.450762
1571,2.394049
1572,2.500379
1573,2.481043
1574,2.379112
1575,2.413356
1576,2.360600
1577,2.612243
1578,2.279818
1579,2.406331
1580,2.437252
1581,2.337511
1582,2.267514
1583,2.332755
1584,2.214862
1585,2.175788
1586,2.237189
1587,2.422490
1588,2.311762
1589,2.276777
1590,2.125340
1591,2.592952
1592,2.301209
1593,2.204377
1594,2.239530
1595,2.229782
1596,2.472555
1597,2.156310
1598,2.369220
1599,2.455088
1600,2.015518
1601,2.407518
1602,2.162446
1603,2.351400
1604,2.403626
1605,2.266681
1606,2.336383
1607,2.379620
1608,2.417811
1609,1.885622
1610,2.511715
1611,2.178083
1612,2.205798
1613,2.307109
1614,2.123126
1615,2.057152
1616,2.477660
1617,2.682942
1618,2.273112
1619,2.299351
1620,2.538893
1621,2.561542
1622,2.372421
1623,2.121900
1624,2.452861
1625,2.254918
1626,2.243223
1627,2.333494
1628,2.547140
1629,2.338101
1630,2.416340
1631,2.295827
1632,2.420015
1633,2.416432
1634,2.467112
1635,2.533766
1636,2.516283
1637,2.187295
1638,2.316920
1639,2.332571
1640,2.264380
1641,2.383003
1642,2.483798
1643,2.268724
1644,2.289537
1645,2.228003
1646,2.030044
1647,2.279551
1648,2.421474
1649,2.472824
1650,2.518646
1651,2.330852
1652,2.278598
1653,2.595969
1654,2.219682
1655,1.980416
1656,2.295280
1657,2.149119
1658,2.404633
1659,2.255829
1660,2.574312
1661,2.394923
1662,2.323265
1663,2.427606
1664,2.262641
1665,2.182968
1666,2.270892
1667,2.133524
1668,2.460161
1669,2.775162
1670,2.235385
1671,2.387200
1672,2.827471
1673,2.375047
1674,2.095446
1675,2.316691
1676,2.225533
1677,2.314138
1678,2.182681
1679,3.082109
1680,2.108952
1681,2.501447
1682,2.214419
1683,2.378024
1684,2.159104
1685,2.350070
1686,2.361757
1687,2.086220
1688,2.191125
1689,2.112629
1690,2.042290
1691,1.981322
1692,2.537117
1693,2.621358
1694,1.896393
1695,2.559597
1696,2.246515
1697,2.397272
1698,2.333812
1699,2.216050
1700,2.563600
1701,2.260375
1702,2.496026
1703,2.343593
1704,2.461155
1705,2.350615
1706,2.016393
1707,2.447148
1708,2.284996
1709,2.153419
1710,2.295847
1711,2.431459
1712,2.439366
1713,2.114446
1714,2.337570
1715,2.375352
1716,2.395486
1717,2.202730
1718,2.168727
1719,2.053390
1720,2.147952
1721,2.287979
1722,2.436446
1723,1.909643
1724,2.185091
1725,2.151128
1726,2.355372
1727,2.375775
1728,2.014268
1729,2.536205
1730,2.347806
1731,2.199259
1732,2.482905
1733,2.016333
1734,2.412920
1735,2.200739
1736,2.203349
1737,2.219265
1738,2.401621
1739,2.295096
1740,2.310935
1741,2.655468
1742,2.213443
1743,2.339434
1744,2.349117
1745,2.307245
1746,2.123092
1747,2.285323
1748,2.284690
1749,2.288784
1750,2.089620
1751,2.628766
1752,2.207902
1753,2.262403
1754,2.299176
1755,2.460104
1756,2.136386
1757,2.394665
1758,1.865227
1759,2.310784
1760,1.983276
1761,2.117631
1762,2.320980
1763,2.162592
1764,2.465863
1765,2.309237
1766,2.061070
1767,2.404202
1768,1.913890
1769,2.398357
1770,2.284032
1771,2.421640
1772,2.361006
1773,2.225010
1774,2.339209
1775,2.202472
1776,2.128307
1777,2.300137
1778,2.167701
1779,2.289443
1780,2.268304
1781,2.170252
1782,2.288836
1783,2.190668
1784,2.338964
1785,2.161345
1786,2.235823
1787,2.462072
1788,2.416135
1789,2.091091
1790,2.170187
1791,1.930106
1792,1.986191
1793,2.079850
1794,2.121871
1795,2.242282
1796,2.357794
1797,2.404005
1798,2.466460
1799,2.096449
1800,1.964677
1801,1.866041
1802,2.454371
1803,1.939700
1804,2.062868
1805,2.082597
1806,1.921146
1807,1.934413
1808,2.053542
1809,2.273612
1810,2.051994
1811,2.301439
1812,2.244047
1813,1.986662
1814,2.402090
1815,2.187353
1816,2.129916
1817,2.263959
1818,2.000425
1819,2.539802
1820,2.546557
1821,1.870867
1822,1.948350
1823,2.268312
1824,2.031248
1825,2.278817
1826,2.059132
1827,2.196992
1828,2.190324
1829,2.089160
1830,2.280275
1831,2.391694
1832,2.269311
1833,2.199681
1834,2.105291
1835,2.398251
1836,2.353194
1837,2.395784
1838,1.968121
1839,2.301754
1840,1.873477
1841,2.582388
1842,1.886794
1843,2.013987
1844,1.954136
1845,2.681609
1846,1.832714
1847,1.942066
1848,2.291607
1849,2.144445
1850,2.241817
1851,2.425483
1852,2.080659
1853,2.271114
1854,2.007918
1855,2.090281
1856,2.215357
1857,2.685881
1858,2.200698
1859,2.060048
1860,2.030755
1861,1.903998
1862,2.051451
1863,2.016609
1864,2.159117
1865,2.145463
1866,2.316210
1867,2.179898
1868,2.261387
1869,1.857009
1870,2.184285
1871,2.101830
1872,2.108105
1873,2.263699
1874,1.923193
